location,job_title,publisher_name,publisher_link,min_salary,max_salary,median_salary,salary_period,salary_currency
United States,Test Development Engineer,Glassdoor,https://Glassdoor.com/Test Development Engineer,50086.0,62932.0,56509.0,YEAR,USD
United States,Test Development Engineer,Indeed,https://Indeed.com/Test Development Engineer,50386.0,63132.0,56609.0,YEAR,USD
United States,Test Development Engineer,Payscale,https://Payscale.com/Test Development Engineer,50686.0,63332.0,56709.0,YEAR,USD
United States,Test engineer,Glassdoor,https://Glassdoor.com/Test engineer,51546.0,61842.0,56694.0,YEAR,USD
United States,Test engineer,Indeed,https://Indeed.com/Test engineer,51846.0,62042.0,56794.0,YEAR,USD
United States,Test engineer,Payscale,https://Payscale.com/Test engineer,52146.0,62242.0,56894.0,YEAR,USD
United States,VAT Analyst,Glassdoor,https://Glassdoor.com/VAT Analyst,65922.0,83519.0,74720.0,YEAR,USD
United States,VAT Analyst,Indeed,https://Indeed.com/VAT Analyst,66222.0,83719.0,74820.0,YEAR,USD
United States,VAT Analyst,Payscale,https://Payscale.com/VAT Analyst,66522.0,83919.0,74920.0,YEAR,USD
United States,Tier 1 Analyst,Glassdoor,https://Glassdoor.com/Tier 1 Analyst,47203.0,65451.0,56327.0,YEAR,USD
United States,Tier 1 Analyst,Indeed,https://Indeed.com/Tier 1 Analyst,47503.0,65651.0,56427.0,YEAR,USD
United States,Tier 1 Analyst,Payscale,https://Payscale.com/Tier 1 Analyst,47803.0,65851.0,56527.0,YEAR,USD
United States,SysOps Engineer,Glassdoor,https://Glassdoor.com/SysOps Engineer,46872.0,61788.0,54330.0,YEAR,USD
United States,SysOps Engineer,Indeed,https://Indeed.com/SysOps Engineer,47172.0,61988.0,54430.0,YEAR,USD
United States,SysOps Engineer,Payscale,https://Payscale.com/SysOps Engineer,47472.0,62188.0,54530.0,YEAR,USD
United States,Stage - Data Engineer-(H/F),Glassdoor,https://Glassdoor.com/Stage - Data Engineer-(H/F),61521.0,78476.0,69998.0,YEAR,USD
United States,Stage - Data Engineer-(H/F),Indeed,https://Indeed.com/Stage - Data Engineer-(H/F),61821.0,78676.0,70098.0,YEAR,USD
United States,Stage - Data Engineer-(H/F),Payscale,https://Payscale.com/Stage - Data Engineer-(H/F),62121.0,78876.0,70198.0,YEAR,USD
United States,Technical Marketing Engineer,Glassdoor,https://Glassdoor.com/Technical Marketing Engineer,50653.0,66377.0,58515.0,YEAR,USD
United States,Technical Marketing Engineer,Indeed,https://Indeed.com/Technical Marketing Engineer,50953.0,66577.0,58615.0,YEAR,USD
United States,Technical Marketing Engineer,Payscale,https://Payscale.com/Technical Marketing Engineer,51253.0,66777.0,58715.0,YEAR,USD
United States,Technisch Product Manager,Glassdoor,https://Glassdoor.com/Technisch Product Manager,43354.0,60162.0,51758.0,YEAR,USD
United States,Technisch Product Manager,Indeed,https://Indeed.com/Technisch Product Manager,43654.0,60362.0,51858.0,YEAR,USD
United States,Technisch Product Manager,Payscale,https://Payscale.com/Technisch Product Manager,43954.0,60562.0,51958.0,YEAR,USD
United States,Technical Service Manager,Glassdoor,https://Glassdoor.com/Technical Service Manager,67119.0,79716.0,73417.0,YEAR,USD
United States,Technical Service Manager,Indeed,https://Indeed.com/Technical Service Manager,67419.0,79916.0,73517.0,YEAR,USD
United States,Technical Service Manager,Payscale,https://Payscale.com/Technical Service Manager,67719.0,80116.0,73617.0,YEAR,USD
United States,Staff Field Engineer - Cloud Native Applications,Glassdoor,https://Glassdoor.com/Staff Field Engineer - Cloud Native Applications,67146.0,85266.0,76206.0,YEAR,USD
United States,Staff Field Engineer - Cloud Native Applications,Indeed,https://Indeed.com/Staff Field Engineer - Cloud Native Applications,67446.0,85466.0,76306.0,YEAR,USD
United States,Staff Field Engineer - Cloud Native Applications,Payscale,https://Payscale.com/Staff Field Engineer - Cloud Native Applications,67746.0,85666.0,76406.0,YEAR,USD
United States,System Engineering Manager,Glassdoor,https://Glassdoor.com/System Engineering Manager,46520.0,62928.0,54724.0,YEAR,USD
United States,System Engineering Manager,Indeed,https://Indeed.com/System Engineering Manager,46820.0,63128.0,54824.0,YEAR,USD
United States,System Engineering Manager,Payscale,https://Payscale.com/System Engineering Manager,47120.0,63328.0,54924.0,YEAR,USD
United States,Storage Engineer,Glassdoor,https://Glassdoor.com/Storage Engineer,43123.0,58484.0,50803.0,YEAR,USD
United States,Storage Engineer,Indeed,https://Indeed.com/Storage Engineer,43423.0,58684.0,50903.0,YEAR,USD
United States,Storage Engineer,Payscale,https://Payscale.com/Storage Engineer,43723.0,58884.0,51003.0,YEAR,USD
United States,Technical & Digital Project Manager (H/F),Glassdoor,https://Glassdoor.com/Technical & Digital Project Manager (H/F),54011.0,66626.0,60318.0,YEAR,USD
United States,Technical & Digital Project Manager (H/F),Indeed,https://Indeed.com/Technical & Digital Project Manager (H/F),54311.0,66826.0,60418.0,YEAR,USD
United States,Technical & Digital Project Manager (H/F),Payscale,https://Payscale.com/Technical & Digital Project Manager (H/F),54611.0,67026.0,60518.0,YEAR,USD
United States,Stage : Business Analyst H/F,Glassdoor,https://Glassdoor.com/Stage : Business Analyst H/F,61320.0,75896.0,68608.0,YEAR,USD
United States,Stage : Business Analyst H/F,Indeed,https://Indeed.com/Stage : Business Analyst H/F,61620.0,76096.0,68708.0,YEAR,USD
United States,Stage : Business Analyst H/F,Payscale,https://Payscale.com/Stage : Business Analyst H/F,61920.0,76296.0,68808.0,YEAR,USD
United States,Telecommunications Engineer,Glassdoor,https://Glassdoor.com/Telecommunications Engineer,45975.0,56200.0,51087.0,YEAR,USD
United States,Telecommunications Engineer,Indeed,https://Indeed.com/Telecommunications Engineer,46275.0,56400.0,51187.0,YEAR,USD
United States,Telecommunications Engineer,Payscale,https://Payscale.com/Telecommunications Engineer,46575.0,56600.0,51287.0,YEAR,USD
United States,Technical Account Manager (TAM) / Project Manager,Glassdoor,https://Glassdoor.com/Technical Account Manager (TAM) / Project Manager,52583.0,66530.0,59556.0,YEAR,USD
United States,Technical Account Manager (TAM) / Project Manager,Indeed,https://Indeed.com/Technical Account Manager (TAM) / Project Manager,52883.0,66730.0,59656.0,YEAR,USD
United States,Technical Account Manager (TAM) / Project Manager,Payscale,https://Payscale.com/Technical Account Manager (TAM) / Project Manager,53183.0,66930.0,59756.0,YEAR,USD
United States,Tax Compliance Analyst,Glassdoor,https://Glassdoor.com/Tax Compliance Analyst,51091.0,61894.0,56492.0,YEAR,USD
United States,Tax Compliance Analyst,Indeed,https://Indeed.com/Tax Compliance Analyst,51391.0,62094.0,56592.0,YEAR,USD
United States,Tax Compliance Analyst,Payscale,https://Payscale.com/Tax Compliance Analyst,51691.0,62294.0,56692.0,YEAR,USD
United States,SSD Process/ NPI Engineer,Glassdoor,https://Glassdoor.com/SSD Process/ NPI Engineer,40994.0,54433.0,47713.0,YEAR,USD
United States,SSD Process/ NPI Engineer,Indeed,https://Indeed.com/SSD Process/ NPI Engineer,41294.0,54633.0,47813.0,YEAR,USD
United States,SSD Process/ NPI Engineer,Payscale,https://Payscale.com/SSD Process/ NPI Engineer,41594.0,54833.0,47913.0,YEAR,USD
United States,Strategic Procurement Manager,Glassdoor,https://Glassdoor.com/Strategic Procurement Manager,62165.0,75148.0,68656.0,YEAR,USD
United States,Strategic Procurement Manager,Indeed,https://Indeed.com/Strategic Procurement Manager,62465.0,75348.0,68756.0,YEAR,USD
United States,Strategic Procurement Manager,Payscale,https://Payscale.com/Strategic Procurement Manager,62765.0,75548.0,68856.0,YEAR,USD
United States,Statistician or Senior Statistician,Glassdoor,https://Glassdoor.com/Statistician or Senior Statistician,55643.0,75213.0,65428.0,YEAR,USD
United States,Statistician or Senior Statistician,Indeed,https://Indeed.com/Statistician or Senior Statistician,55943.0,75413.0,65528.0,YEAR,USD
United States,Statistician or Senior Statistician,Payscale,https://Payscale.com/Statistician or Senior Statistician,56243.0,75613.0,65628.0,YEAR,USD
United States,Web Analyst Digital Performance,Glassdoor,https://Glassdoor.com/Web Analyst Digital Performance,65077.0,76029.0,70553.0,YEAR,USD
United States,Web Analyst Digital Performance,Indeed,https://Indeed.com/Web Analyst Digital Performance,65377.0,76229.0,70653.0,YEAR,USD
United States,Web Analyst Digital Performance,Payscale,https://Payscale.com/Web Analyst Digital Performance,65677.0,76429.0,70753.0,YEAR,USD
United States,Technology Engineer,Glassdoor,https://Glassdoor.com/Technology Engineer,61987.0,77881.0,69934.0,YEAR,USD
United States,Technology Engineer,Indeed,https://Indeed.com/Technology Engineer,62287.0,78081.0,70034.0,YEAR,USD
United States,Technology Engineer,Payscale,https://Payscale.com/Technology Engineer,62587.0,78281.0,70134.0,YEAR,USD
United States,Data Scientist Staff for Customer Services,Glassdoor,https://Glassdoor.com/Data Scientist Staff for Customer Services,44844.0,58842.0,51843.0,YEAR,USD
United States,Data Scientist Staff for Customer Services,Indeed,https://Indeed.com/Data Scientist Staff for Customer Services,45144.0,59042.0,51943.0,YEAR,USD
United States,Data Scientist Staff for Customer Services,Payscale,https://Payscale.com/Data Scientist Staff for Customer Services,45444.0,59242.0,52043.0,YEAR,USD
United States,System Automation Engineer,Glassdoor,https://Glassdoor.com/System Automation Engineer,49393.0,61628.0,55510.0,YEAR,USD
United States,System Automation Engineer,Indeed,https://Indeed.com/System Automation Engineer,49693.0,61828.0,55610.0,YEAR,USD
United States,System Automation Engineer,Payscale,https://Payscale.com/System Automation Engineer,49993.0,62028.0,55710.0,YEAR,USD
United States,Territory Sales Manager,Glassdoor,https://Glassdoor.com/Territory Sales Manager,43959.0,58723.0,51341.0,YEAR,USD
United States,Territory Sales Manager,Indeed,https://Indeed.com/Territory Sales Manager,44259.0,58923.0,51441.0,YEAR,USD
United States,Territory Sales Manager,Payscale,https://Payscale.com/Territory Sales Manager,44559.0,59123.0,51541.0,YEAR,USD
United States,Implementation Engineer,Glassdoor,https://Glassdoor.com/Implementation Engineer,54187.0,73558.0,63872.0,YEAR,USD
United States,Implementation Engineer,Indeed,https://Indeed.com/Implementation Engineer,54487.0,73758.0,63972.0,YEAR,USD
United States,Implementation Engineer,Payscale,https://Payscale.com/Implementation Engineer,54787.0,73958.0,64072.0,YEAR,USD
United States,Vision Engineer,Glassdoor,https://Glassdoor.com/Vision Engineer,54265.0,74168.0,64216.0,YEAR,USD
United States,Vision Engineer,Indeed,https://Indeed.com/Vision Engineer,54565.0,74368.0,64316.0,YEAR,USD
United States,Vision Engineer,Payscale,https://Payscale.com/Vision Engineer,54865.0,74568.0,64416.0,YEAR,USD
United States,System Development Engineer,Glassdoor,https://Glassdoor.com/System Development Engineer,68084.0,81386.0,74735.0,YEAR,USD
United States,System Development Engineer,Indeed,https://Indeed.com/System Development Engineer,68384.0,81586.0,74835.0,YEAR,USD
United States,System Development Engineer,Payscale,https://Payscale.com/System Development Engineer,68684.0,81786.0,74935.0,YEAR,USD
United States,Consultant Data Analytics & Data Science,Glassdoor,https://Glassdoor.com/Consultant Data Analytics & Data Science,63383.0,82274.0,72828.0,YEAR,USD
United States,Consultant Data Analytics & Data Science,Indeed,https://Indeed.com/Consultant Data Analytics & Data Science,63683.0,82474.0,72928.0,YEAR,USD
United States,Consultant Data Analytics & Data Science,Payscale,https://Payscale.com/Consultant Data Analytics & Data Science,63983.0,82674.0,73028.0,YEAR,USD
United States,Technical Support Analyst,Glassdoor,https://Glassdoor.com/Technical Support Analyst,63666.0,77036.0,70351.0,YEAR,USD
United States,Technical Support Analyst,Indeed,https://Indeed.com/Technical Support Analyst,63966.0,77236.0,70451.0,YEAR,USD
United States,Technical Support Analyst,Payscale,https://Payscale.com/Technical Support Analyst,64266.0,77436.0,70551.0,YEAR,USD
United States,Team Lead Data Science,Glassdoor,https://Glassdoor.com/Team Lead Data Science,42227.0,57015.0,49621.0,YEAR,USD
United States,Team Lead Data Science,Indeed,https://Indeed.com/Team Lead Data Science,42527.0,57215.0,49721.0,YEAR,USD
United States,Team Lead Data Science,Payscale,https://Payscale.com/Team Lead Data Science,42827.0,57415.0,49821.0,YEAR,USD
United States,Sr. Systems Engineer,Glassdoor,https://Glassdoor.com/Sr. Systems Engineer,67246.0,78501.0,72873.0,YEAR,USD
United States,Sr. Systems Engineer,Indeed,https://Indeed.com/Sr. Systems Engineer,67546.0,78701.0,72973.0,YEAR,USD
United States,Sr. Systems Engineer,Payscale,https://Payscale.com/Sr. Systems Engineer,67846.0,78901.0,73073.0,YEAR,USD
United States,System Test Engineer for Driver Assistance,Glassdoor,https://Glassdoor.com/System Test Engineer for Driver Assistance,52091.0,70499.0,61295.0,YEAR,USD
United States,System Test Engineer for Driver Assistance,Indeed,https://Indeed.com/System Test Engineer for Driver Assistance,52391.0,70699.0,61395.0,YEAR,USD
United States,System Test Engineer for Driver Assistance,Payscale,https://Payscale.com/System Test Engineer for Driver Assistance,52691.0,70899.0,61495.0,YEAR,USD
United States,Staff Test Engineer,Glassdoor,https://Glassdoor.com/Staff Test Engineer,47490.0,60133.0,53811.0,YEAR,USD
United States,Staff Test Engineer,Indeed,https://Indeed.com/Staff Test Engineer,47790.0,60333.0,53911.0,YEAR,USD
United States,Staff Test Engineer,Payscale,https://Payscale.com/Staff Test Engineer,48090.0,60533.0,54011.0,YEAR,USD
United States,Technology Manager,Glassdoor,https://Glassdoor.com/Technology Manager,50583.0,65218.0,57900.0,YEAR,USD
United States,Technology Manager,Indeed,https://Indeed.com/Technology Manager,50883.0,65418.0,58000.0,YEAR,USD
United States,Technology Manager,Payscale,https://Payscale.com/Technology Manager,51183.0,65618.0,58100.0,YEAR,USD
United States,Web UI Software Engineer,Glassdoor,https://Glassdoor.com/Web UI Software Engineer,67041.0,78026.0,72533.0,YEAR,USD
United States,Web UI Software Engineer,Indeed,https://Indeed.com/Web UI Software Engineer,67341.0,78226.0,72633.0,YEAR,USD
United States,Web UI Software Engineer,Payscale,https://Payscale.com/Web UI Software Engineer,67641.0,78426.0,72733.0,YEAR,USD
United States,System Engineer (m/f/d),Glassdoor,https://Glassdoor.com/System Engineer (m/f/d),64042.0,76457.0,70249.0,YEAR,USD
United States,System Engineer (m/f/d),Indeed,https://Indeed.com/System Engineer (m/f/d),64342.0,76657.0,70349.0,YEAR,USD
United States,System Engineer (m/f/d),Payscale,https://Payscale.com/System Engineer (m/f/d),64642.0,76857.0,70449.0,YEAR,USD
United States,Transformation Office Analyst,Glassdoor,https://Glassdoor.com/Transformation Office Analyst,59530.0,76466.0,67998.0,YEAR,USD
United States,Transformation Office Analyst,Indeed,https://Indeed.com/Transformation Office Analyst,59830.0,76666.0,68098.0,YEAR,USD
United States,Transformation Office Analyst,Payscale,https://Payscale.com/Transformation Office Analyst,60130.0,76866.0,68198.0,YEAR,USD
United States,Strategy Analyst,Glassdoor,https://Glassdoor.com/Strategy Analyst,68029.0,87158.0,77593.0,YEAR,USD
United States,Strategy Analyst,Indeed,https://Indeed.com/Strategy Analyst,68329.0,87358.0,77693.0,YEAR,USD
United States,Strategy Analyst,Payscale,https://Payscale.com/Strategy Analyst,68629.0,87558.0,77793.0,YEAR,USD
United States,Stage - Product Manager,Glassdoor,https://Glassdoor.com/Stage - Product Manager,47266.0,57829.0,52547.0,YEAR,USD
United States,Stage - Product Manager,Indeed,https://Indeed.com/Stage - Product Manager,47566.0,58029.0,52647.0,YEAR,USD
United States,Stage - Product Manager,Payscale,https://Payscale.com/Stage - Product Manager,47866.0,58229.0,52747.0,YEAR,USD
United States,Technical Project Manager (f/m/d),Glassdoor,https://Glassdoor.com/Technical Project Manager (f/m/d),43225.0,62035.0,52630.0,YEAR,USD
United States,Technical Project Manager (f/m/d),Indeed,https://Indeed.com/Technical Project Manager (f/m/d),43525.0,62235.0,52730.0,YEAR,USD
United States,Technical Project Manager (f/m/d),Payscale,https://Payscale.com/Technical Project Manager (f/m/d),43825.0,62435.0,52830.0,YEAR,USD
United States,Test Engineer R&D,Glassdoor,https://Glassdoor.com/Test Engineer R&D,50930.0,69981.0,60455.0,YEAR,USD
United States,Test Engineer R&D,Indeed,https://Indeed.com/Test Engineer R&D,51230.0,70181.0,60555.0,YEAR,USD
United States,Test Engineer R&D,Payscale,https://Payscale.com/Test Engineer R&D,51530.0,70381.0,60655.0,YEAR,USD
United States,Utility Manager,Glassdoor,https://Glassdoor.com/Utility Manager,46910.0,62680.0,54795.0,YEAR,USD
United States,Utility Manager,Indeed,https://Indeed.com/Utility Manager,47210.0,62880.0,54895.0,YEAR,USD
United States,Utility Manager,Payscale,https://Payscale.com/Utility Manager,47510.0,63080.0,54995.0,YEAR,USD
United States,Sr.Business Analyst,Glassdoor,https://Glassdoor.com/Sr.Business Analyst,47999.0,67044.0,57521.0,YEAR,USD
United States,Sr.Business Analyst,Indeed,https://Indeed.com/Sr.Business Analyst,48299.0,67244.0,57621.0,YEAR,USD
United States,Sr.Business Analyst,Payscale,https://Payscale.com/Sr.Business Analyst,48599.0,67444.0,57721.0,YEAR,USD
United States,Visiting Software Engineer (internship),Glassdoor,https://Glassdoor.com/Visiting Software Engineer (internship),56296.0,72857.0,64576.0,YEAR,USD
United States,Visiting Software Engineer (internship),Indeed,https://Indeed.com/Visiting Software Engineer (internship),56596.0,73057.0,64676.0,YEAR,USD
United States,Visiting Software Engineer (internship),Payscale,https://Payscale.com/Visiting Software Engineer (internship),56896.0,73257.0,64776.0,YEAR,USD
